code,description,service
87811,Sars-cov-2 covid19 w/optic,Pathology and Laboratory
87850,N. gonorrhoeae assay w/optic,Pathology and Laboratory
87880,Strep a assay w/optic,Pathology and Laboratory
87899,Agent nos assay w/optic,Pathology and Laboratory
87900,Phenotype infect agent drug,Pathology and Laboratory
87901,Nfct agt gntyp alys hiv1 rev,Pathology and Laboratory
87902,Nfct agt gntyp alys hep c,Pathology and Laboratory
87903,Phenotype dna hiv w/culture,Pathology and Laboratory
87904,Phenotype dna hiv w/clt add,Pathology and Laboratory
87905,Sialidase enzyme assay,Pathology and Laboratory
87906,Nfct agt gntyp alys hiv1,Pathology and Laboratory
87910,Nfct agt gntyp alys cmv,Pathology and Laboratory
87912,Nfct agt gntyp alys hep b,Pathology and Laboratory
87913,Nfct agt gntyp alys sarscov2,Pathology and Laboratory
87999,Unlisted microbiology px,Pathology and Laboratory
88000,Autopsy (necropsy) gross,Pathology and Laboratory
88005,Autopsy (necropsy) gross,Pathology and Laboratory
88007,Autopsy (necropsy) gross,Pathology and Laboratory
88012,Autopsy (necropsy) gross,Pathology and Laboratory
88014,Autopsy (necropsy) gross,Pathology and Laboratory
88016,Autopsy (necropsy) gross,Pathology and Laboratory
88020,Autopsy (necropsy) complete,Pathology and Laboratory
88025,Autopsy (necropsy) complete,Pathology and Laboratory
88027,Autopsy (necropsy) complete,Pathology and Laboratory
88028,Autopsy (necropsy) complete,Pathology and Laboratory
88029,Autopsy (necropsy) complete,Pathology and Laboratory
88036,Limited autopsy,Pathology and Laboratory
88037,Limited autopsy,Pathology and Laboratory
88040,Forensic autopsy (necropsy),Pathology and Laboratory
88045,Coroners autopsy (necropsy),Pathology and Laboratory
88099,Unlisted necropsy (autopsy),Pathology and Laboratory
88104,Cytopath fl nongyn smears,Pathology and Laboratory
88106,Cytopath fl nongyn filter,Pathology and Laboratory
88108,Cytopath concentrate tech,Pathology and Laboratory
88112,Cytopath cell enhance tech,Pathology and Laboratory
88120,Cytp urne 3-5 probes ea spec,Pathology and Laboratory
88121,Cytp urine 3-5 probes cmptr,Pathology and Laboratory
88125,Forensic cytopathology,Pathology and Laboratory
88130,Sex chromatin identification,Pathology and Laboratory
88140,Sex chromatin identification,Pathology and Laboratory
88141,Cytopath c/v interpret,Pathology and Laboratory
88142,Cytopath c/v thin layer,Pathology and Laboratory
88143,Cytopath c/v thin layer redo,Pathology and Laboratory
88147,Cytopath c/v automated,Pathology and Laboratory
88148,Cytopath c/v auto rescreen,Pathology and Laboratory
88150,Cytopath c/v manual,Pathology and Laboratory
88152,Cytopath c/v auto redo,Pathology and Laboratory
88153,Cytopath c/v redo,Pathology and Laboratory
88155,Cytopath c/v index add-on,Pathology and Laboratory
88160,Cytopath smear other source,Pathology and Laboratory
88161,Cytopath smear other source,Pathology and Laboratory
88162,Cytopath smear other source,Pathology and Laboratory
88164,Cytopath tbs c/v manual,Pathology and Laboratory
88165,Cytopath tbs c/v redo,Pathology and Laboratory
88166,Cytopath tbs c/v auto redo,Pathology and Laboratory
88167,Cytopath tbs c/v select,Pathology and Laboratory
88172,Cytp dx eval fna 1st ea site,Pathology and Laboratory
88173,Cytopath eval fna report,Pathology and Laboratory
88174,Cytopath c/v auto in fluid,Pathology and Laboratory
88175,Cytopath c/v auto fluid redo,Pathology and Laboratory
88177,Cytp fna eval ea addl,Pathology and Laboratory
88182,Cell marker study,Pathology and Laboratory
88184,Flowcytometry/ tc 1 marker,Pathology and Laboratory
88185,Flowcytometry/tc add-on,Pathology and Laboratory
88187,Flowcytometry/read 2-8,Pathology and Laboratory
88188,Flowcytometry/read 9-15,Pathology and Laboratory
88189,Flowcytometry/read 16 & >,Pathology and Laboratory
88199,Unlisted cytopathology px,Pathology and Laboratory
88230,Tissue culture lymphocyte,Pathology and Laboratory
88233,Tissue culture skin/biopsy,Pathology and Laboratory
88235,Tissue culture placenta,Pathology and Laboratory
88237,Tissue culture bone marrow,Pathology and Laboratory
88239,Tissue culture tumor,Pathology and Laboratory
88240,Cell cryopreserve/storage,Pathology and Laboratory
88241,Frozen cell preparation,Pathology and Laboratory
88245,Chromosome analysis 20-25,Pathology and Laboratory
88248,Chromosome analysis 50-100,Pathology and Laboratory
88249,Chromosome analysis 100,Pathology and Laboratory
88261,Chromosome analysis 5,Pathology and Laboratory
88262,Chromosome analysis 15-20,Pathology and Laboratory
88263,Chromosome analysis 45,Pathology and Laboratory
88264,Chromosome analysis 20-25,Pathology and Laboratory
88267,Chromosome analys placenta,Pathology and Laboratory
88269,Chromosome analys amniotic,Pathology and Laboratory
88271,Cytogenetics dna probe,Pathology and Laboratory
88272,Cytogenetics 3-5,Pathology and Laboratory
88273,Cytogenetics 10-30,Pathology and Laboratory
88274,Cytogenetics 25-99,Pathology and Laboratory
88275,Cytogenetics 100-300,Pathology and Laboratory
88280,Chromosome karyotype study,Pathology and Laboratory
88283,Chromosome banding study,Pathology and Laboratory
88285,Chromosome count additional,Pathology and Laboratory
88289,Chromosome study additional,Pathology and Laboratory
88291,Cyto/molecular report,Pathology and Laboratory
88299,Unlisted cytogenetic study,Pathology and Laboratory
88300,Surgical path gross,Pathology and Laboratory
88302,Tissue exam by pathologist,Pathology and Laboratory
88304,Tissue exam by pathologist,Pathology and Laboratory
88305,Tissue exam by pathologist,Pathology and Laboratory
88307,Tissue exam by pathologist,Pathology and Laboratory
88309,Tissue exam by pathologist,Pathology and Laboratory
88311,Decalcify tissue,Pathology and Laboratory
88312,Special stains group 1,Pathology and Laboratory
88313,Special stains group 2,Pathology and Laboratory
88314,Histochemical stains add-on,Pathology and Laboratory
88319,Enzyme histochemistry,Pathology and Laboratory
88321,Consltj&reprt sld prep elswr,Pathology and Laboratory
88323,Consltj&reprt matrl prep sld,Pathology and Laboratory
88325,Consltj compre rvw rec reprt,Pathology and Laboratory
88329,Path consltj drg surg,Pathology and Laboratory
88331,Path consltj surg 1 blk 1spc,Pathology and Laboratory
88332,Path consltj surg ea add blk,Pathology and Laboratory
88333,Path consltj surg cyto xm 1,Pathology and Laboratory
88334,Path consltj surg cyto xm ea,Pathology and Laboratory
88341,Imhchem/imcytchm ea add antb,Pathology and Laboratory
88342,Imhchem/imcytchm 1st antb,Pathology and Laboratory
88344,Imhchem/imcytchm ea mlt antb,Pathology and Laboratory
88346,Imfluor 1st 1antb stain px,Pathology and Laboratory
88348,Electron microscopy dx,Pathology and Laboratory
88350,Imfluor ea addl 1antb stn px,Pathology and Laboratory
88355,M/phmtrc alys skeletal musc,Pathology and Laboratory
88356,Analysis nerve,Pathology and Laboratory
88358,Analysis tumor,Pathology and Laboratory
88360,Tumor immunohistochem/manual,Pathology and Laboratory
88361,Tumor immunohistochem/comput,Pathology and Laboratory
88362,Nerve teasing preparations,Pathology and Laboratory
88363,Xm archive tissue molec anal,Pathology and Laboratory
88364,Insitu hybridization (fish),Pathology and Laboratory
88365,Insitu hybridization (fish),Pathology and Laboratory
88366,Insitu hybridization (fish),Pathology and Laboratory
88367,Insitu hybridization auto,Pathology and Laboratory
88368,Insitu hybridization manual,Pathology and Laboratory
88369,M/phmtrc alysishquant/semiq,Pathology and Laboratory
88371,Protein western blot tissue,Pathology and Laboratory
88372,Protein analysis w/probe,Pathology and Laboratory
88373,M/phmtrc alys ishquant/semiq,Pathology and Laboratory
88374,M/phmtrc alys ishquant/semiq,Pathology and Laboratory
88375,Optical endomicroscpy interp,Pathology and Laboratory
88377,M/phmtrc alys ishquant/semiq,Pathology and Laboratory
88380,Microdissection laser,Pathology and Laboratory
88381,Microdissection manual,Pathology and Laboratory
88387,Macroscopic xm dsj&prep tiss,Pathology and Laboratory
88399,Unlisted surgical path px,Pathology and Laboratory
88720,Bilirubin total transcut,Pathology and Laboratory
88738,Hgb quant transcutaneous,Pathology and Laboratory
88740,Transcutaneous carboxyhb,Pathology and Laboratory
88741,Transcutaneous methb,Pathology and Laboratory
88749,Unlisted in vivo lab service,Pathology and Laboratory
89049,Chct for mal hyperthermia,Pathology and Laboratory
89050,Body fluid cell count,Pathology and Laboratory
89051,Body fluid cell count,Pathology and Laboratory
89055,Leukocyte assessment fecal,Pathology and Laboratory
89060,Exam synovial fluid crystals,Pathology and Laboratory
89125,Specimen fat stain,Pathology and Laboratory
89160,Exam feces for meat fibers,Pathology and Laboratory
89190,Nasal smear for eosinophils,Pathology and Laboratory
89220,Sputum specimen collection,Pathology and Laboratory
89230,Collect sweat for test,Pathology and Laboratory
89240,Unlisted misc path test,Pathology and Laboratory
89250,Cultr oocyte/embryo <4 days,Pathology and Laboratory
89251,Cultr oocyte/embryo <4 days,Pathology and Laboratory
89253,Embryo hatching,Pathology and Laboratory
89254,Oocyte identification,Pathology and Laboratory
89255,Prepare embryo for transfer,Pathology and Laboratory
89257,Sperm identification,Pathology and Laboratory
89258,Cryopreservation embryo(s),Pathology and Laboratory
89259,Cryopreservation sperm,Pathology and Laboratory
89260,Sperm isolation simple,Pathology and Laboratory
89261,Sperm isolation complex,Pathology and Laboratory
89264,Identify sperm tissue,Pathology and Laboratory
89268,Insemination of oocytes,Pathology and Laboratory
89272,Extended culture of oocytes,Pathology and Laboratory
89280,Assist oocyte fertilization,Pathology and Laboratory
89281,Assist oocyte fertilization,Pathology and Laboratory
89290,Biopsy oocyte polar body <=5,Pathology and Laboratory
89291,Biopsy oocyte polar body,Pathology and Laboratory
89300,Semen analysis w/huhner,Pathology and Laboratory
89310,Semen analysis w/count,Pathology and Laboratory
89320,Semen anal vol/count/mot,Pathology and Laboratory
89321,Semen anal sperm detection,Pathology and Laboratory
89322,Semen anal strict criteria,Pathology and Laboratory
89325,Sperm antibody test,Pathology and Laboratory
89329,Sperm evaluation test,Pathology and Laboratory
89330,Evaluation cervical mucus,Pathology and Laboratory
89331,Retrograde ejaculation anal,Pathology and Laboratory
89335,Cryopreserve testicular tiss,Pathology and Laboratory
89337,Cryopreservation oocyte(s),Pathology and Laboratory
89342,Storage/year embryo(s),Pathology and Laboratory
89343,Storage/year sperm/semen,Pathology and Laboratory
89344,Storage/year reprod tissue,Pathology and Laboratory
89346,Storage/year oocyte(s),Pathology and Laboratory
89352,Thawing cryopresrved embryo,Pathology and Laboratory
89353,Thawing cryopresrved sperm,Pathology and Laboratory
89354,Thaw cryoprsvrd reprod tiss,Pathology and Laboratory
89356,Thawing cryopresrved oocyte,Pathology and Laboratory
89398,Unlisted reprod med lab proc,Pathology and Laboratory
90281,Human ig im,Medicine
90283,Human ig iv,Medicine
90284,Human ig sc,Medicine
90287,Botulinum antitoxin,Medicine
90288,Botulism ig iv,Medicine
90291,Cmv ig iv,Medicine
90296,Diphtheria antitoxin,Medicine
90371,Hep b ig im,Medicine
90375,Rabies ig im/sc,Medicine
90376,Rabies ig heat treated,Medicine
90377,Rabies ig ht&sol human im/sc,Medicine
90378,Rsv mab im 50mg,Medicine
90380,Rsv monoc antb seasn .5ml im,Medicine
90381,Rsv monoc antb seasn 1 ml im,Medicine
90384,Rh ig full-dose im,Medicine
90385,Rh ig minidose im,Medicine
90386,Rh ig iv,Medicine
90389,Tetanus ig im,Medicine
90393,Vaccina ig im,Medicine
90396,Varicella-zoster ig im,Medicine
90399,Unlisted immune globulin,Medicine
90460,Im admin 1st/only component,Medicine
90461,Im admin each addl component,Medicine
90471,Immunization admin,Medicine
90472,Immunization admin each add,Medicine
90473,Immune admin oral/nasal,Medicine
90474,Immune admin oral/nasal addl,Medicine
90476,Adenovirus vaccine type 4,Medicine
90477,Adenovirus vaccine type 7,Medicine
90480,Admn sarscov2 vacc 1 dose,Medicine
90581,Anthrax vaccine sc or im,Medicine
90584,Dengue vacc quad 2 dose subq,Medicine
90585,Bcg vaccine percut,Medicine
90586,Bcg vaccine intravesical,Medicine
90587,Dengue vacc quad 3 dose subq,Medicine
90589,Chikungunya vaccine live im,Medicine
90593,Chikungunya vacc recomb im,Medicine
90611,Smallpox&monkeypox vac 0.5ml,Medicine
90619,Menacwy-tt vaccine im,Medicine
90620,Menb-4c vacc 2 dose im,Medicine
90621,Menb-fhbp vacc 2/3 dose im,Medicine
90622,Vaccinia vrs vac 0.3 ml perq,Medicine
90623,Menacwy-tt menb-fhbp vacc im,Medicine
90624,Menb-4c&menacwy vacc im,Medicine
90625,Cholera vaccine live oral,Medicine
90626,Tic-brn enceph vac 0.25ml im,Medicine
90627,Tic-brn enceph vac 0.5ml im,Medicine
90632,Hepa vaccine adult im,Medicine
90633,Hepa vacc ped/adol 2 dose im,Medicine
90634,Hepa vacc ped/adol 3 dose,Medicine
90636,Hep a/hep b vacc adult im,Medicine
90637,Vacc qirv mrna 30mcg/.5ml im,Medicine
90638,Vacc qirv mrna 60mcg/.5ml im,Medicine
90644,Hib-mency vacc 6wk-18m0 im,Medicine
90647,Hib prp-omp vacc 3 dose im,Medicine
90648,Hib prp-t vaccine 4 dose im,Medicine
90649,4vhpv vaccine 3 dose im,Medicine
90650,2vhpv vaccine 3 dose im,Medicine
90651,9vhpv vaccine 2/3 dose im,Medicine
90653,Iiv adjuvant vaccine im,Medicine
90655,Iiv3 vacc no prsv 0.25 ml im,Medicine
90656,Iiv3 vacc no prsv 0.5 ml im,Medicine
90657,Iiv3 vaccine splt 0.25 ml im,Medicine
90658,Iiv3 vaccine splt 0.5 ml im,Medicine
90660,Laiv3 vaccine intranasal,Medicine
90661,Cciiv3 vac abx fr 0.5 ml im,Medicine
90662,Iiv no prsv increased ag im,Medicine
90664,Laiv vacc pandemic intranasl,Medicine
90666,Flu vac pandem prsrv free im,Medicine
90667,Iiv vacc pandemic adjuvt im,Medicine
90668,Iiv vaccine pandemic im,Medicine
90670,Pcv13 vaccine im,Medicine
90671,Pcv15 vaccine im,Medicine
90672,Laiv4 vaccine intranasal,Medicine
90673,Riv3 vaccine no preserv im,Medicine
90674,Cciiv4 vac no prsv 0.5 ml im,Medicine
90675,Rabies vaccine im,Medicine
90676,Rabies vaccine id,Medicine
90677,Pcv20 vaccine im,Medicine
90678,Rsv vacc pref bivalent im,Medicine
90679,Rsv vacc pref recomb adjt im,Medicine
90680,Rv5 vacc 3 dose live oral,Medicine
90681,Rv1 vacc 2 dose live oral,Medicine
90682,Riv4 vacc recombinant dna im,Medicine
90683,Rsv vacc mrna lipid nano im,Medicine
90684,Pcv21 vaccine im,Medicine
90685,Iiv4 vacc no prsv 0.25 ml im,Medicine
90686,Iiv4 vacc no prsv 0.5 ml im,Medicine
90687,Iiv4 vaccine splt 0.25 ml im,Medicine
90688,Iiv4 vaccine splt 0.5 ml im,Medicine
90689,Vacc iiv4 no prsrv 0.25ml im,Medicine
90690,Typhoid vaccine oral,Medicine
90691,Typhoid vaccine im,Medicine
90694,Vacc aiiv4 no prsrv 0.5ml im,Medicine
90696,Dtap-ipv vaccine 4-6 yrs im,Medicine
90697,Dtap-ipv-hib-hepb vaccine im,Medicine
90698,Dtap-ipv/hib vaccine im,Medicine
90700,Dtap vaccine < 7 yrs im,Medicine
90702,Dt vaccine under 7 yrs im,Medicine
90707,Mmr vaccine sc,Medicine
90710,Mmrv vaccine sc,Medicine
90713,Poliovirus ipv sc/im,Medicine
90714,Td vacc no presv 7 yrs+ im,Medicine
90715,Tdap vaccine 7 yrs/> im,Medicine
90716,Var vaccine live subq,Medicine
90717,Yellow fever vaccine subq,Medicine
90723,Dtap-hep b-ipv vaccine im,Medicine
90732,Ppsv23 vacc 2 yrs+ subq/im,Medicine
90733,Mpsv4 vaccine subq,Medicine
90734,Menacwyd/menacwycrm vacc im,Medicine
90736,Hzv vaccine live subq,Medicine
90738,Inactivated je vacc im,Medicine
90739,Hepb vacc 2/4 dose adult im,Medicine
90740,Hepb vacc 3 dose immunsup im,Medicine
90743,Hepb vacc 2 dose adolesc im,Medicine
90744,Hepb vacc 3 dose ped/adol im,Medicine
90746,Hepb vaccine 3 dose adult im,Medicine
90747,Hepb vacc 4 dose immunsup im,Medicine
90748,Hib-hepb vaccine im,Medicine
90749,Unlisted vaccine/toxoid,Medicine
90750,Hzv vacc recombinant im,Medicine
90756,Cciiv4 vacc abx free im,Medicine
90758,Zaire ebolavirus vac live im,Medicine
90759,Hep b vac 3ag 10mcg 3 dos im,Medicine
90785,Psytx complex interactive,Medicine
90791,Psych diagnostic evaluation,Medicine
90792,Psych diag eval w/med srvcs,Medicine
90832,Psytx w pt 30 minutes,Medicine
90833,Psytx w pt w e/m 30 min,Medicine
90834,Psytx w pt 45 minutes,Medicine
90836,Psytx w pt w e/m 45 min,Medicine
90837,Psytx w pt 60 minutes,Medicine
90838,Psytx w pt w e/m 60 min,Medicine
90839,Psytx crisis initial 60 min,Medicine
90840,Psytx crisis ea addl 30 min,Medicine
90845,Psychoanalysis,Medicine
90846,Family psytx w/o pt 50 min,Medicine
90847,Family psytx w/pt 50 min,Medicine
90849,Multiple family group psytx,Medicine
90853,Group psychotherapy,Medicine
90863,Pharmacologic mgmt w/psytx,Medicine
90865,Narcosynthesis,Medicine
90867,Tcranial magn stim tx plan,Medicine
90868,Tcranial magn stim tx deli,Medicine
90869,Tcran magn stim redetemine,Medicine
90870,Electroconvulsive therapy,Medicine
90875,Psychophysiological therapy,Medicine
90876,Psychophysiological therapy,Medicine
90880,Hypnotherapy,Medicine
90882,Environmental manipulation,Medicine
90885,Psy evaluation of records,Medicine
90887,Consultation with family,Medicine
90889,Preparation of report,Medicine
90899,Unlisted psyc svc/therapy,Medicine
90901,Biofeedback train any meth,Medicine
90912,Bfb training 1st 15 min,Medicine
90913,Bfb training ea addl 15 min,Medicine
90935,Hemodialysis one evaluation,Medicine
90937,Hemodialysis repeated eval,Medicine
90940,Hemodialysis access study,Medicine
90945,Dialysis one evaluation,Medicine
90947,Dialysis repeated eval,Medicine
90951,Esrd serv 4 visits p mo <2yr,Medicine
90952,Esrd serv 2-3 vsts p mo <2yr,Medicine
90953,Esrd serv 1 visit p mo <2yrs,Medicine
90954,Esrd serv 4 vsts p mo 2-11,Medicine
90955,Esrd srv 2-3 vsts p mo 2-11,Medicine
90956,Esrd srv 1 visit p mo 2-11,Medicine
90957,Esrd srv 4 vsts p mo 12-19,Medicine
90958,Esrd srv 2-3 vsts p mo 12-19,Medicine
90959,Esrd serv 1 vst p mo 12-19,Medicine
90960,Esrd srv 4 visits p mo 20+,Medicine
90961,Esrd srv 2-3 vsts p mo 20+,Medicine
90962,Esrd serv 1 visit p mo 20+,Medicine
90963,Esrd home pt serv p mo <2yrs,Medicine
90964,Esrd home pt serv p mo 2-11,Medicine
90965,Esrd home pt serv p mo 12-19,Medicine
90966,Esrd home pt serv p mo 20+,Medicine
90967,Esrd svc pr day pt <2,Medicine
90968,Esrd svc pr day pt 2-11,Medicine
90969,Esrd svc pr day pt 12-19,Medicine
90970,Esrd svc pr day pt 20+,Medicine
90989,Dialysis training complete,Medicine
90993,Dialysis training incompl,Medicine
90997,Hemoperfusion,Medicine
90999,Unlisted dialysis procedure,Medicine
91010,Esophagus motility study,Medicine
91013,Esophgl motil w/stim/perfus,Medicine
91020,Gastric motility studies,Medicine
91022,Duodenal motility study,Medicine
91030,Acid perfusion of esophagus,Medicine
91034,Gastroesophageal reflux test,Medicine
91035,G-esoph reflx tst w/electrod,Medicine
91037,Esoph imped function test,Medicine
91038,Esoph imped funct test > 1hr,Medicine
91040,Esoph balloon distension tst,Medicine
91065,Breath hydrogen/methane test,Medicine
91110,Gi trc img intral esoph-ile,Medicine
91111,Gi trc img intral esophagus,Medicine
91112,Gi wireless capsule measure,Medicine
91113,Gi trc img intral colon i&r,Medicine
91117,Colon motility 6 hr study,Medicine
91120,Rectal sensation test,Medicine
91122,Anorectal manometry,Medicine
91132,Electrogastrography,Medicine
91133,Electrogastrography w/test,Medicine
91200,Liver elastography,Medicine
91299,Unlisted dx gi procedure,Medicine
91304,Sarscov2 vac 5mcg/0.5ml im,Medicine
91318,Sarscov2 vac 3mcg trs-suc im,Medicine
91319,Sarscv2 vac 10mcg trs-suc im,Medicine
91320,Sarscv2 vac 30mcg trs-suc im,Medicine
91321,Sarscov2 vac 25 mcg/.25ml im,Medicine
91322,Sarscov2 vac 50 mcg/0.5ml im,Medicine
92002,Intrm oph exam new patient,Medicine
92004,Compre oph exam new pt 1/>,Medicine
92012,Intrm oph exam est patient,Medicine
92014,Compre oph exam est pt 1/>,Medicine
92015,Determine refractive state,Medicine
92018,Compl oph exam general anes,Medicine
92019,Lmtd oph exam general anes,Medicine
92020,Gonioscopy,Medicine
92025,Cptrized corneal topography,Medicine
92060,Sensorimotor examination,Medicine
92065,Orthop traing pfrmd phys/qhp,Medicine
92066,Orthop traing supvj phys/qhp,Medicine
92071,Contact lens fitting for tx,Medicine
92072,Fitg c-lens keratoconus 1st,Medicine
92081,Limited visual field xm,Medicine
92082,Intermediate visual field xm,Medicine
92083,Extended visual field xm,Medicine
92100,Serial tonometry,Medicine
92132,Cptrzd oph dx img ant sgm,Medicine
92133,Cptrzd oph dx img pst sgm on,Medicine
92134,Cptrz oph dx img pst sgm rta,Medicine
92136,Ophthalmic biometry,Medicine
92137,Cptrz oph img pst sg rta oct,Medicine
92145,Corneal hysteresis deter,Medicine
92201,Opscpy extnd rta draw uni/bi,Medicine
92202,Opscpy extnd on/mac draw,Medicine
92227,Img rta detcj/mntr ds staff,Medicine
92228,Img rta detc/mntr ds phy/qhp,Medicine
92229,Img rta detc/mntr ds poc aly,Medicine
92230,Fluorescein angioscopy i&r,Medicine
92235,Fluorescein angrph mltiframe,Medicine
92240,Icg angiography i&r uni/bi,Medicine
92242,Fluorescein&icg angiography,Medicine
92250,Fundus photography w/i&r,Medicine
92260,Ophthalmodynamometry,Medicine
92265,Ndl oculoelectromyography 1+,Medicine
92270,Electro-oculography w/i&r,Medicine
92273,Full field erg w/i&r,Medicine
92274,Multifocal erg w/i&r,Medicine
92283,Extnd color vision xm,Medicine
92284,Dx dark adaptation exam i&r,Medicine
92285,External ocular photography,Medicine
92286,Ant sgm img i&r speclr mic,Medicine
92287,Ant sgm img ir flrscn angrph,Medicine
92310,Contact lens fitting ou,Medicine
92311,Contact lens fitg aphakia 1,Medicine
92312,Contact lens fitg aphakia ou,Medicine
92313,C-lens fitg corneosclrl lens,Medicine
92314,C-lens fitg tech ou,Medicine
92315,C-lens fitg tech aphakia 1,Medicine
92316,C-lens fitg tech aphakia ou,Medicine
92317,C-lens fitg tech corneosclrl,Medicine
92325,Modification of contact lens,Medicine
92326,Replacement of contact lens,Medicine
92340,Fit spectacles monofocal,Medicine
92341,Fit spectacles bifocal,Medicine
92342,Fit spectacles multifocal,Medicine
92352,Fit aphakia spectcl monofocl,Medicine
92353,Fit aphakia spectcl multifoc,Medicine
92354,Fitg spect low vis 1system,Medicine
92355,Fitg spect lw vis cmpnd lens,Medicine
92358,Aphakia prosth service temp,Medicine
92370,Rpr&refitg spect xcp aphakia,Medicine
92371,Rpr&refit spct prsth aphakia,Medicine
92499,Unlisted oph svc/procedure,Medicine
92502,Ear and throat examination,Medicine
92504,Ear microscopy examination,Medicine
92507,Tx sp lang voice comm indiv,Medicine
92508,Tx sp lang voice comm group,Medicine
92511,Nasopharyngoscopy,Medicine
92512,Nasal function studies,Medicine
92516,Facial nerve function test,Medicine
92517,Vemp test i&r cervical,Medicine
92518,Vemp test i&r ocular,Medicine
92519,Vemp tst i&r cervical&ocular,Medicine
92520,Laryngeal function studies,Medicine
92521,Evaluation of speech fluency,Medicine
92522,Evaluate speech production,Medicine
92523,Speech sound lang comprehen,Medicine
92524,Behavral qualit analys voice,Medicine
92526,Oral function therapy,Medicine
92531,Spontaneous nystagmus study,Medicine
92532,Positional nystagmus test,Medicine
92533,Caloric vestibular test,Medicine
92534,Optokinetic nystagmus test,Medicine
92537,Caloric vstblr test w/rec,Medicine
92538,Caloric vstblr test w/rec,Medicine
92540,Basic vestibular evaluation,Medicine
92541,Spontaneous nystagmus test,Medicine
92542,Positional nystagmus test,Medicine
92544,Optokinetic nystagmus test,Medicine
92545,Oscillating tracking test,Medicine
92546,Sinusoidal rotational test,Medicine
92547,Supplemental electrical test,Medicine
92548,Cdp-sot 6 cond w/i&r,Medicine
92549,Cdp-sot 6 cond w/i&r mct&adt,Medicine
92550,Tympanometry & reflex thresh,Medicine
92551,Pure tone hearing test air,Medicine
92552,Pure tone audiometry air,Medicine
92553,Audiometry air & bone,Medicine
92555,Speech threshold audiometry,Medicine
92556,Speech audiometry complete,Medicine
92557,Comprehensive hearing test,Medicine
92558,Evoked auditory test qual,Medicine
92562,Loudness balance test,Medicine
92563,Tone decay hearing test,Medicine
92565,Stenger test pure tone,Medicine
92567,Tympanometry,Medicine
92568,Acoustic refl threshold tst,Medicine
92570,Acoustic immitance testing,Medicine
92571,Filtered speech test,Medicine
92572,Staggered spondaic word test,Medicine
92575,Sensorineural acuity lvl tst,Medicine
92576,Synthetic sentence id test,Medicine
92577,Stenger test speech,Medicine
92579,Visual audiometry (vra),Medicine
92582,Conditioning play audiometry,Medicine
92583,Select picture audiometry,Medicine
92584,Electrocochleography,Medicine
92587,Evoked auditory test limited,Medicine
92588,Evoked auditory tst complete,Medicine
92590,Hearing aid xm&slctn monaurl,Medicine
92591,Hearing aid xm&slctn binaurl,Medicine
92592,Hearing aid check monaural,Medicine
92593,Hearing aid check binaural,Medicine
92594,Electro hearng aid test one,Medicine
92595,Electro hearng aid tst both,Medicine
92596,Ear protector evaluation,Medicine
92597,Oral speech device eval,Medicine
92601,Cochlear implt f/up exam <7,Medicine
92602,Reprogram cochlear implt <7,Medicine
92603,Cochlear implt f/up exam 7/>,Medicine
92604,Reprogram cochlear implt 7/>,Medicine
92605,Ex for nonspeech device rx,Medicine
92606,Non-speech device service,Medicine
92607,Ex for speech device rx 1hr,Medicine
92608,Ex for speech device rx addl,Medicine
92609,Use of speech device service,Medicine
92610,Evaluate swallowing function,Medicine
92611,Motion fluoroscopy/swallow,Medicine
92612,Endoscopy swallow (fees) vid,Medicine
92613,Endoscopy swallow (fees) i&r,Medicine
92614,Laryngoscopic sensory vid,Medicine
92615,Laryngoscopic sensory i&r,Medicine
92616,Fees w/laryngeal sense test,Medicine
92617,Fees w/laryngeal sense i&r,Medicine
92618,Ex for nonspeech dev rx add,Medicine
92620,Auditory function 60 min,Medicine
92621,Auditory function + 15 min,Medicine
92622,Dx aly aud oi snd prcsr 1st,Medicine
92623,Dx aly aud oi snd prcsr each,Medicine
92625,Tinnitus assessment,Medicine
92626,Eval aud funcj 1st hour,Medicine
92627,Eval aud funcj ea addl 15,Medicine
92630,Aud rehab pre-ling hear loss,Medicine
92633,Aud rehab postling hear loss,Medicine
92640,Aud brainstem implt programg,Medicine
92650,Aep scr auditory potential,Medicine
92651,Aep hearing status deter i&r,Medicine
92652,Aep thrshld est mlt freq i&r,Medicine
92653,Aep neurodiagnostic i&r,Medicine
92700,Unlisted orl service/px,Medicine
92920,Prq cardiac angioplast 1 art,Medicine
92921,Prq cardiac angio addl art,Medicine
92924,Prq card angio/athrect 1 art,Medicine
92925,Prq card angio/athrect addl,Medicine
92928,Prq card stent w/angio 1 vsl,Medicine
92929,Prq card stent w/angio addl,Medicine
92933,Prq card stent/ath/angio,Medicine
92934,Prq card stent/ath/angio,Medicine
92937,Prq revasc byp graft 1 vsl,Medicine
92938,Prq revasc byp graft addl,Medicine
92941,Prq card revasc mi 1 vsl,Medicine
92943,Prq card revasc chronic 1vsl,Medicine
92944,Prq card revasc chronic addl,Medicine
92950,Heart/lung resuscitation cpr,Medicine
92953,Temporary external pacing,Medicine
92960,Cardioversion electric ext,Medicine
92961,Cardioversion electric int,Medicine
92970,Cardioassist internal,Medicine
92971,Cardioassist external,Medicine
92972,Perq trluml coronry lithotrp,Medicine
92973,Prq coronary mech thrombect,Medicine
92974,Cath place cardio brachytx,Medicine
92975,Dissolve clot heart vessel,Medicine
92977,Dissolve clot heart vessel,Medicine
